"id","tipus","nom","municipi","comarca","lat","lng","sstt","se","public","estudis","adreca","web","logo","nodes","web_propi","tel","mail","twitter"
"25009678","LLA","LLI privada Dumbo","Lleida","Segrià",41.61921,0.614306,"LLE","SE del Segrià",false,"EINF1C","c. Cristòfol de Boleda, 2 - 25006 Lleida","","","","","","c5009678@xtec.cat",""
"25009681","CFA","CFA del Pont de Suert","El Pont de Suert","Alta Ribagorça",42.4123,0.740681,"LLE","SE de l'Alta Ribagorça i la Val d'Aran",true,"ADULTS","c. Aigüestortes, s/n - 25520 El Pont de Suert","","","","","","c5009681@xtec.cat",""
"25009691","ART","Esc. de Música d'Alpicat","Alpicat","Segrià",41.66687,0.55511,"LLE","SE del Segrià",true,"MUSE","c. Major, 28 - 25110 Alpicat","","","","","973233554","c5009691@xtec.cat",""
"25009708","ART","Esc. de Música Municipal de Benavent de Segrià","Benavent de Segrià","Segrià",41.69461,0.635196,"LLE","SE del Segrià",true,"MUSE","av. Segrià, 8 - 25132 Benavent de Segrià","","","","","","c5009708@xtec.cat",""
"25009711","LLA","Llar d'infants Deu pometes","Albesa","Noguera",41.75125,0.656403,"LLE","SE de la Noguera",true,"EINF1C","c. de Fermí Palau, s/n - 25135 Albesa","","","","","","c5009711@xtec.cat",""
"25009721","INS","Institut d'Alpicat","Alpicat","Segrià",41.6698,0.553858,"LLE","SE del Segrià",true,"ESO","c. Pompeu Fabra, 1 - 25110 Alpicat","http://agora.xtec.cat/insalpicat","https://drive.google.com/thumbnail?id=1d1qycDQG4e8cFUPrsDpyqEBIglAj_4n5","http://agora.xtec.cat/insalpicat","","","insalpicat@xtec.cat","@InsAlpicat"
"25009733","INS","Institut Joan Solà","Torrefarrera","Segrià",41.67115,0.611623,"LLE","SE del Segrià",true,"ESO|BATX","av. Europa /av. Corts Catalanes - 25123 Torrefarrera","http://agora.xtec.cat/institut-torrefarrera","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aS2ctUkRkQjBCQmc","http://agora.xtec.cat/institut-torrefarrera","","973750358, 973751556","c5009733@xtec.cat","@INSJoanSola"
"25009757","LLA","Llar d'infants La Baldufa","Tornabous","Urgell",41.7017,1.052099,"LLE","SE de l'Urgell",true,"EINF1C","camí de Tarrós, s/n - 25331 Tornabous","","","","","","c5009757@xtec.cat",""
"25009769","LLA","Escola Bressol Sant Jaume","Arbeca","Garrigues",41.54212,0.928384,"LLE","SE de les Garrigues",true,"EINF1C","c. La Bassa, s/n - 25140 Arbeca","","","","","","c5009769@xtec.cat",""
"25009770","ART","Esc. de Música d'Artesa de Lleida","Artesa de Lleida","Segrià",41.55305,0.701627,"LLE","SE del Segrià",true,"MUSE","c. Lleida, 5 - 25150 Artesa de Lleida","","","","","","c5009770@xtec.cat",""
"25009782","ART","Aula de Música Municipal de Vilanova de Segrià","Vilanova de Segrià","Segrià",41.71243,0.616582,"LLE","SE del Segrià",true,"MUSE","av. Catalunya, s/n - 25133 Vilanova de Segrià","","","","","","c5009782@xtec.cat",""
"25009794","ART","Esc. de Música de Torrefarrera","Torrefarrera","Segrià",41.66801,0.610934,"LLE","SE del Segrià",true,"MUSE","av. Europa, 92 (dintre Escola La Creu) - 25123 Torrefarrera","","","","","973233554","c5009794@xtec.cat",""
"25009800","ESC","Escola Torrelameu - ZER Argelaga","Torrelameu","Noguera",41.70627,0.70047,"LLE","SE de la Noguera",true,"EINF2C|EPRI","c. de la Bassa, s/n - 25138 Torrelameu","","","","","","c5009800@xtec.cat",""
"25009812","LLA","Escola Bressol Municipal Raimat","Lleida","Segrià",41.70068,0.412433,"LLE","SE del Segrià",true,"EINF1C","c. Les Escoles, s/n - 25111 Lleida","","","","","973724237, 973724237","c5009812@xtec.cat",""
"25009824","LLA","Escola Bressol Municipal Ronda","Lleida","Segrià",41.61555,0.611535,"LLE","SE del Segrià",true,"EINF1C","Rbla. La Mercè, s/n - 25003 Lleida","","","","","973275682","c5009824@xtec.cat",""
"25009836","INS","Institut La Mitjana","Lleida","Segrià",41.62684,0.635119,"LLE","SE del Segrià",true,"ESO|BATX","c. Vicenç Ximenis, 4 - 25005 Lleida","http://agora.xtec.cat/ins-lamitjana","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aTHlseEM3em92MFE","http://agora.xtec.cat/ins-lamitjana","","973982370","c5009836@xtec.cat","@INSLAMITJANA"
"25009848","LLA","Llar d'infants de Linyola","Linyola","Pla d'Urgell",41.70695,0.903477,"LLE","SE del Pla d'Urgell",true,"EINF1C","c. Pons i Arola, 88 - 25240 Linyola","","","","","","c5009848@xtec.cat",""
"25009851","ART","Esc. de Música Municipal de Puigverd de Lleida","Puigverd de Lleida","Segrià",41.54262,0.732885,"LLE","SE del Segrià",true,"MUSE","c. Lleida, 1 (dintre Escola Sant Jordi) - 25153 Puigverd de Lleida","","","","","","c5009851@xtec.cat",""
"25009873","ART","Aula de Música Municipal d'Oliana","Oliana","Alt Urgell",42.0691,1.314303,"LLE","SE de l'Alt Urgell",true,"MUSE","c. Germà Frederic, s/n - 25790 Oliana","","","","","973470576","c5009873@xtec.cat",""
"25009885","LLA","Escola Bressol La Lluna","Alpicat","Segrià",41.66156,0.554365,"LLE","SE del Segrià",true,"EINF1C","av. del Parc, 280 - 25110 Alpicat","","","","","","c5009885@xtec.cat",""
"25009915","LLA","Llar d'infants de Ponts","Ponts","Noguera",41.9174,1.187905,"LLE","SE de la Noguera",true,"EINF1C","c. Santa Maria, 1 - 25740 Ponts","","","","","","c5009915@xtec.cat",""
"25009927","ART","Cent.Prof.Mús. L'Intèrpret","Lleida","Segrià",41.61353,0.615014,"LLE","SE del Segrià",false,"MUSP","c. Sangenís Bertran, 11, baixos - 25003 Lleida","","","","","973263906, 973836180","c5009927@xtec.cat",""
"25009939","LLA","Llar d'infants La Portella","La Portella","Segrià",41.74052,0.638275,"LLE","SE del Segrià",true,"EINF1C","c. Escoles / c. La Bassa - 25134 La Portella","","","","","","c5009939@xtec.cat",""
"25009940","LLA","Escola Bressol Pas a Pas","Rosselló","Segrià",41.69464,0.593398,"LLE","SE del Segrià",true,"EINF1C","av. de Ponent, s/n - 25124 Rosselló","","","","","","c5009940@xtec.cat",""
"25009964","LLA","Llar d'infants El Jardí","Torà","Segarra",41.81048,1.408727,"LLE","SE de la Segarra",true,"EINF1C","pg. dels Rosers, s/n - 25750 Torà","","","","","","c5009964@xtec.cat",""
"25009976","LLA","Escola Bressol Municipal","La Pobla de Segur","Pallars Jussà",42.25183,0.964766,"LLE","SE dels Pallars",true,"EINF1C","c. Doctor Durany, 2 - 25500 La Pobla de Segur","","","","","","c5009976@xtec.cat",""
"25009988","LLA","Llar d'infants del Soleràs","El Soleràs","Garrigues",41.41364,0.682967,"LLE","SE de les Garrigues",true,"EINF1C","ctra. Bellpuig, 23 - 25163 El Soleràs","","","","","","c5009988@xtec.cat",""
"25009991","LLA","Llar d'infants de Llardecans","Llardecans","Segrià",41.37337,0.547089,"LLE","SE del Segrià",true,"EINF1C","c. del Raval, s/n - 25186 Llardecans","http://agora.xtec.cat/llar-oliat-llardecans","https://drive.google.com/thumbnail?id=1ieI4jNny2YsWKOLvhRszb1Bmp_p_8S5U","http://agora.xtec.cat/llar-oliat-llardecans","","","c5009991@xtec.cat",""
"25010000","LLA","Llar d'infants d'Isona i Conca Dellà","Isona i Conca Dellà","Pallars Jussà",42.11792,1.047679,"LLE","SE dels Pallars",true,"EINF1C","c. La Posa, s/n - 25650 Isona i Conca Dellà","","","","","","c5010000@xtec.cat",""
"25010012","LLA","Escola Bressol de Bellpuig","Bellpuig","Urgell",41.62621,1.018731,"LLE","SE de l'Urgell",true,"EINF1C","c. Orient, s/n - 25250 Bellpuig","","","","","","c5010012@xtec.cat",""
"25010024","LLA","Escola Bressol Municipal La Mitjana","Lleida","Segrià",41.62662,0.635152,"LLE","SE del Segrià",true,"EINF1C","c. Vicenç Ximenis, 2 - 25005 Lleida","","","","","973788199","c5010024@xtec.cat",""
"25010036","LLA","Llar d'infants El Rei Petit","Ribera d'Ondara","Segarra",41.63016,1.342481,"LLE","SE de la Segarra",true,"EINF1C","c. Zona Esportiva, 8 - 25213 Ribera d'Ondara","","","","","","c5010036@xtec.cat",""
"25010048","LLA","Llar d'infants del Pont de Suert","El Pont de Suert","Alta Ribagorça",42.40718,0.738954,"LLE","SE de l'Alta Ribagorça i la Val d'Aran",true,"EINF1C","c. d'Aragó, 25 - 25520 El Pont de Suert","","","","","","c5010048@xtec.cat",""
"25010051","LLA","Llar d'infants de l'Espluga Calba","L'Espluga Calba","Garrigues",41.496,1.000797,"LLE","SE de les Garrigues",true,"EINF1C","av. Catalunya, s/n - 25410 L'Espluga Calba","","","","","","c5010051@xtec.cat",""
"25010061","INS","Les Astes","Tàrrega","Urgell",41.64629,1.14284,"LLE","SE de l'Urgell",false,"ADULTS","c. Talladell, 7-9, baixos - 25300 Tàrrega","","","","","","",""
"25010085","ESC","Escola Josep Mañé i Gavaldà - ZER Ponent","Lleida","Segrià",41.67851,0.478764,"LLE","SE del Segrià",true,"EINF2C|EPRI","p. Major, 1 - 25111 Lleida","","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aMS1ZbG9NUDczYmM","","","","c5010085@xtec.cat",""
"25010097","LLA","Llar d'infants de la Vall de Boí","La Vall de Boí","Alta Ribagorça",42.50337,0.798428,"LLE","SE de l'Alta Ribagorça i la Val d'Aran",true,"EINF1C","c. del Riu, 6 bis - 25527 La Vall de Boí","","","","","","c5010097@xtec.cat",""
"25010115","INS","Formemp","Lleida","Segrià",41.61149,0.620162,"LLE","SE del Segrià",false,"PFI|ADULTS","c. Acadèmia, 1, entresol - 25002 Lleida","","","","","","",""
"25010127","INS","Institut Castell dels Templers","Lleida","Segrià",41.61096,0.608919,"LLE","SE del Segrià",true,"ESO|BATX|PFI","c. Mart, 7 - 25003 Lleida","http://agora.xtec.cat/inscastelldelstemplers","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aSHVQWkVpSFYtcGs","http://agora.xtec.cat/inscastelldelstemplers","","973272472","c5010127@xtec.cat",""
"25010139","LLA","Escola Bressol Mairau de Les","Les","Val d'Aran",42.81208,0.712791,"LLE","SE de l'Alta Ribagorça i la Val d'Aran",true,"EINF1C","p. dera Gleisa, 1 - 25540 Les","","","","","","c5010139@xtec.cat",""
"25010152","LLA","Llar d'infants El Niu","La Granja d'Escarp","Segrià",41.41937,0.35253,"LLE","SE del Segrià",true,"EINF1C","p. Nova, s/n - 25185 La Granja d'Escarp","","","","","","c5010152@xtec.cat",""
"25010164","INS","El Pla","Mollerussa","Pla d'Urgell",41.62855,0.891216,"LLE","SE del Pla d'Urgell",false,"PFI|ADULTS","pg. Beethoven, 6-8 - 25230 Mollerussa","","","","","","",""
"25010188","INS","Les Heures","Lleida","Segrià",41.61877,0.618632,"LLE","SE del Segrià",false,"ESO|BATX|PFI","p. Ricard Vinyes, 6 - 25006 Lleida","","","","","973222980","c5010188@xtec.cat",""
"25010191","ART","Esc. de Música C.M. d'Alcarràs, de Torres de Segre i d'Aitona","Alcarràs","Segrià",41.56442,0.526092,"LLE","SE del Segrià",true,"MUSE","c. Major, 82-84 - 25180 Alcarràs","","","","","","c5010191@xtec.cat",""
"25010206","INS","General d'Estudis","Lleida","Segrià",41.61066,0.619505,"LLE","SE del Segrià",false,"ADULTS","c. Alcalde Costa, 18 - 25002 Lleida","","","","","","",""
"25010218","LLA","Francesc Xavier","La Seu d'Urgell","Alt Urgell",42.35988,1.456411,"LLE","SE de l'Alt Urgell",false,"EINF1C","c. Comtat d'Urgell, 97 - 25700 La Seu d'Urgell","","","","","","c5010218@xtec.cat",""
"25010221","LLA","LLI privada Tic-Tac","Lleida","Segrià",41.62102,0.620474,"LLE","SE del Segrià",false,"EINF1C","c. Comtessa Elvira, 1 - 25008 Lleida","","","","","","c5010221@xtec.cat",""
"25010231","ESC","Escola de Salàs de Pallars - ZER Pallars Jussà","Salàs de Pallars","Pallars Jussà",42.21445,0.933332,"LLE","SE dels Pallars",true,"EINF2C|EPRI","c. de les Escoles, 2 - 25693 Salàs de Pallars","","","","","","c5010231@xtec.cat",""
"25010243","INS","Escola d'Art Aula Municipal de Teatre","Lleida","Segrià",41.61323,0.615593,"LLE","SE del Segrià",true,"CFAS","c. Roca Labrador, s/n - 25003 Lleida","","","","","","c5010243@xtec.cat",""
"25010267","BAIXA","Escola Torre Queralt","Lleida","Segrià",41.63849,0.628225,"LLE","SE del Segrià",true,"EINF2C|EPRI","av. Sant Pere, 54 - c. Escoles, 2 - 25005 Lleida","","","","","973249796","",""
"25010279","ART","Dalcroze, Centre d'estudis musicals","Lleida","Segrià",41.62015,0.624016,"LLE","SE del Segrià",false,"MUSE","c. Bonaire, 43-45 - 25003 Lleida","","","","","","c5010279@xtec.cat",""
"25010280","IE","Institut Escola Torre Queralt","Lleida","Segrià",41.63849,0.628225,"LLE","SE del Segrià",true,"EINF2C|EPRI|ESO","av. Sant Pere, 54 - 25001 Lleida","http://agora.xtec.cat/ietorrequeralt","https://drive.google.com/thumbnail?id=1uOp7KHQ3qI9O-rsapOahaGZD_pW_eTLK","http://agora.xtec.cat/ietorrequeralt","","","",""
"25010309","INS","Mifra","Lleida","Segrià",41.61837,0.615881,"LLE","SE del Segrià",false,"TEGM|TEGS","c. Vallcalent, 40 - 25006 Lleida","","","","","","c5010309@xtec.cat",""
"25010310","INS","Institut de Mollerussa IV","Mollerussa","Pla d'Urgell",41.6277,0.903768,"LLE","SE del Pla d'Urgell",true,"ESO|BATX","c. Josep Tarradellas, 1 - 25230 Mollerussa","http://agora.xtec.cat/institutdemollerussa4","","http://agora.xtec.cat/institutdemollerussa4","","","",""
"25500013","CdA","EdA de Tremp","Tremp","Pallars Jussà",42.16316,0.894521,"LLE","SE dels Pallars",true,"","av. Bisbe Iglesias, 5 - 25620 Tremp","http://serveiseducatius.xtec.cat/eda-tremp","https://drive.google.com/thumbnail?id=1sjU7fpmSJks9iddAgTiWxmDeLp88CL0Y","http://serveiseducatius.xtec.cat/eda-tremp","","","",""
"25500015","CdA","EdA de Tuixent","Josa i Tuixén","Alt Urgell",42.23121,1.56652,"LLE","SE de l'Alt Urgell",true,"","pl. Serra del Cadí, 1 - 25717 Josa i Tuixén","http://serveiseducatius.xtec.cat/eda-tuixent","https://drive.google.com/thumbnail?id=1ZHNT4hehqWVXwID-VxkXcUnPfdhZekY2","http://serveiseducatius.xtec.cat/eda-tuixent","","","",""
"25900007","DEPT","INSP Inspecció Lleida","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25900009","UNI","ICE Universitat de Lleida","Lleida","Segrià",41.60772,0.620515,"LLE","",true,"","c. Jaume II, 71 - 25001 Lleida","","","","","","",""
"25900016","CdA","CdA de la Granja-Escola de Juneda","Juneda","Garrigues",41.55826,0.835359,"LLE","SE de les Garrigues",true,"","Partida Secanet s/n - 25430 Juneda","http://serveiseducatius.xtec.cat/cda-juneda","https://drive.google.com/thumbnail?id=1okf6P2ls4O0lTgWCacZau-ny_ZXGhS1r","http://serveiseducatius.xtec.cat/cda-juneda","","","",""
"25900022","CREDA","CREDA Lleida (Seu central-Lleida)","Lleida","Segrià",41.60608,0.614384,"LLE","SE del Segrià",true,"","c. Leandre Cristòfol s/n. Ed. Institut Joan Oró - 25194 Lleida","http://serveiseducatius.xtec.cat/creda-lleida","https://drive.google.com/thumbnail?id=1PcP1okEmLxAJ91hjwUHPPEov0QYh9_Tt","http://serveiseducatius.xtec.cat/creda-lleida","","973282027","c5900022@xtec.cat",""
"25900032","CdA","CdA Escola de Natura de la Vall de Boí","La Vall de Boí","Alta Ribagorça",42.5033,0.79869,"LLE","SE de l'Alta Ribagorça i la Val d'Aran",true,"","pg. del riu, 6 - 25527 La Vall de Boí","http://serveiseducatius.xtec.cat/cda-valldeboi","https://drive.google.com/thumbnail?id=1z2Q2Pt5TNKDH5TSSyztZtvK249NRuUkF","http://serveiseducatius.xtec.cat/cda-valldeboi","","","",""
"25900118","DEPT","ST 0125 Lleida","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25900746","EAP","EAP L-01 Segrià (Sector A)","Lleida","Segrià",41.61062,0.60878,"LLE","SE del Segrià",true,"","c. Cardenal Cisneros, 11 - 25003 Lleida","","","","","973283058","c5900746@xtec.cat",""
"25900747","EAP","EAP L-03 Alt Urgell","La Seu d'Urgell","Alt Urgell",42.35162,1.451794,"LLE","SE de l'Alt Urgell",true,"","c. Albert Vives, 12 - 25700 La Seu d'Urgell","","","","","973351811","c5900747@xtec.cat",""
"25900748","EAP","EAP L-05 La Noguera","Balaguer","Noguera",41.78712,0.804969,"LLE","SE de la Noguera",true,"","pg. Angel Guimerà s/n - 25600 Balaguer","","","","","973450057","c5900748@xtec.cat",""
"25900749","EAP","EAP L-06 Urgell","Tàrrega","Urgell",41.64877,1.134967,"LLE","SE de l'Urgell",true,"","Indústria, 3 - 25300 Tàrrega","","","","","973500814","c5900749@xtec.cat",""
"25900750","EAP","EAP L-04 Pallars Jussà-Pallars Sobirà","Tremp","Pallars Jussà",42.16316,0.894521,"LLE","SE dels Pallars",true,"","c. Bisbe Iglésies, 5 1r - 25620 Tremp","","","","","973650684","c5900750@xtec.cat",""
"25900751","EAP","EAP L-02 Segrià (Sector B)","Lleida","Segrià",41.61062,0.60878,"LLE","SE del Segrià",true,"","c. Cardenal Cisneros, 11 - 25003 Lleida","","","","","973281925","c5900751@xtec.cat",""
"25900761","EAP","EAP L-07 Pla d'Urgell","Mollerussa","Pla d'Urgell",41.62631,0.894788,"LLE","SE del Pla d'Urgell",true,"","c. Arbeca, 34 - 25230 Mollerussa","","","","","973711869","c5900761@xtec.cat",""
"25900763","EAP","EAP L-08 Les Garrigues","Les Borges Blanques","Garrigues",41.51724,0.867113,"LLE","SE de les Garrigues",true,"","c. Doctor Trueta s/n - 25400 Les Borges Blanques","","","","","973143117","c5900763@xtec.cat",""
"25900765","EAP","EAP L-09 Segarra","Cervera","Segarra",41.67117,1.27426,"LLE","SE de la Segarra",true,"","c. Manuel Ibarra, 2-4 - 25200 Cervera","","","","","973532964","c5900765@xtec.cat",""
"25900767","EAP","EAP L-10 Solsonès","Solsona","Solsonès",41.98747,1.5162,"CCE","SE del Solsonès",true,"","c. Francesc Ribalta, 5 - 25280 Solsona","","","","","973480554","c5900767@xtec.cat",""
"25900769","EAP","EAP L-11 Val d'Aran - Alta Ribagorça","Vielha e Mijaran","Val d'Aran",42.69909,0.801952,"LLE","SE de l'Alta Ribagorça i la Val d'Aran",true,"","c. Pas d'Arro, 35 - 25530 Vielha e Mijaran","","","","","973642377","c5900769@xtec.cat",""
"25901117","CdA","CdA de la Noguera","Camarasa","Noguera",41.86747,0.840974,"LLE","SE de la Noguera",true,"","pg. del Segre, 17 - 25613 Camarasa","http://serveiseducatius.xtec.cat/cda-noguera","https://drive.google.com/thumbnail?id=10xPAErRENA2w_x0kutZAl25z8bR7Mht5","http://serveiseducatius.xtec.cat/cda-noguera","","","",""
"25910001","CREDA","CREDA Lleida (La Seu d'Urgell)","La Seu d'Urgell","Alt Urgell",42.35162,1.451794,"LLE","SE de l'Alt Urgell",true,"","c. Albert Vives, 12 - 25700 La Seu d'Urgell","","https://drive.google.com/thumbnail?id=1nHwbFM6rx37Kgt_y2nkHpgCBPOo2Ty-5","","","973351811","mbeaumon@xtec.cat",""
"25910002","CREDA","CREDA Lleida (Tremp)","Tremp","Pallars Jussà",42.16316,0.894521,"LLE","SE dels Pallars",true,"","c. Bisbe Iglésies, 5 - 25620 Tremp","","https://drive.google.com/thumbnail?id=11uYBNAgV_9SI1oOl-chfUANUq6J6l0bm","","","973650684","mmontoli@xtec.cat",""
"25910003","CREDA","CREDA Lleida (Balaguer)","Balaguer","Noguera",41.78706,0.80407,"LLE","SE de la Noguera",true,"","c. Divina Pastora, 1 - 25600 Balaguer","","https://drive.google.com/thumbnail?id=1Rl58Dg2j0OVyJQpmWFK4OoqLS9KrXglh","","","973450057","xpujades@xtec.cat",""
"25910004","CREDA","CREDA Lleida (Tàrrega)","Tàrrega","Urgell",41.64505,1.134593,"LLE","SE de l'Urgell",true,"","av. Ondara, 3 - 25300 Tàrrega","","https://drive.google.com/thumbnail?id=1y9m8lBl5B_plfNCurvTE2duAEKLI336m","","","973500814","mgimene6@xtec.cat",""
"25910005","CREDA","CREDA Lleida (Mollerussa)","Mollerussa","Pla d'Urgell",41.62631,0.894788,"LLE","SE del Pla d'Urgell",true,"","c. Arbeca, 34 - 25230 Mollerussa","","https://drive.google.com/thumbnail?id=1MH4Yi9AkVLccD7WPvgKID3xGVsTL_yyg","","","973711869","cfont5@xtec.cat",""
"25910006","CREDA","CREDA Lleida (Les Borges Blanques)","Les Borges Blanques","Garrigues",41.51724,0.867113,"LLE","SE de les Garrigues",true,"","c. Doctor Trueta s/n - 25400 Les Borges Blanques","","https://drive.google.com/thumbnail?id=1-ZeWlMjRvXppv6VIB5HclASAjWNo0i8r","","","973143117","rbaro4@xtec.cat",""
"25910007","CREDA","CREDA Lleida (Cervera)","Cervera","Segarra",41.6694,1.273815,"LLE","SE de la Segarra",true,"","rbla. Lluís i Sanpere, 22 - 25200 Cervera","","https://drive.google.com/thumbnail?id=1R6OQaF-DX1jaHtWZxJgFlSITWz0VrOME","","","973532964","mpons233@xtec.cat",""
"25910008","CREDA","CREDA Catalunya Central (Solsona)","Solsona","Solsonès",41.98747,1.5162,"CCE","SE del Solsonès",true,"","c. Francesc Ribalta, 5 - 25280 Solsona","","https://drive.google.com/thumbnail?id=1P6WF13sL9oQDGvTigdJ63GNNcQDs7gGG","","","973 48 21 24","mramonet@xtec.cat",""
"25910009","CREDA","CREDA LLeida (Vielha)","Vielha e Mijaran","Val d'Aran",42.69909,0.801952,"LLE","SE de l'Alta Ribagorça i la Val d'Aran",true,"","c. Pas d'Arro, 35 - 25530 Vielha e Mijaran","","https://drive.google.com/thumbnail?id=13pjkF6Kq_XPz7UMCwcEp-ljMHDwMaSjd","","","973640078","ltore@xtec.cat",""
"25910025","CREDA","CREDV Lleida (subseu)","Lleida","Segrià",41.60608,0.614384,"LLE","SE del Segrià",true,"","c. Leandre Cristòfol s/n. Ed. Institut Joan Oró - 25194 Lleida","","","","","","",""
"25911025","DEPT","CT Coord. Territorial FP (0125)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25911027","CdA","CdA Valls d'Àneu","Esterri d'Àneu","Pallars Sobirà",42.62894,1.114735,"LLE","SE dels Pallars",true,"","av. Joaquim Morelló, 16 - 25580 Esterri d'Àneu","http://serveiseducatius.xtec.cat/cda-vallsdaneu","https://drive.google.com/thumbnail?id=1I5VSJHMm8J-mroSLmLFjg-ZY6R3g90a6","http://serveiseducatius.xtec.cat/cda-vallsdaneu","","","",""
"25922226","DEPT","ST DG EPAE (0125 Unitat Educ.Permanent)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25924155","CREDA","CRETDIC (0125) Lleida","Lleida","Segrià",41.60608,0.614384,"LLE","SE del Segrià",true,"","c. Leandre Cristòfol s/n. Ed. Institut Joan Oró - 25194 Lleida","https://serveiseducatius.xtec.cat/cretdic","","https://serveiseducatius.xtec.cat/cretdic","","","mpamie26@xtec.cat",""
"25929006","DEPT","ST Formadors Professorat (0125)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25929008","DEPT","CT Formadors Ll.Estrangeres (0125)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25970031","DEPT","CT LIC-0125 (Llengua i cohesió social)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25970043","DEPT","CT Coordinació LIC-0125 - Lleida","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25988301","DEPT","ST 0125 (planificació)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25988317","DEPT","ST 0125 (plantilles)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25988358","DEPT","CT ST 0125 (TIC)","Lleida","Segrià",41.61643,0.612767,"LLE","",true,"","c. Pica d'Estats, 2 - 25006 Lleida","","","","","","",""
"25990101","CRP","CRP de l'Alt Urgell","La Seu d'Urgell","Alt Urgell",42.35162,1.451794,"LLE","SE de l'Alt Urgell",true,"","c. Albert Vives, 12 - 25700 La Seu d'Urgell","http://serveiseducatius.xtec.cat/alturgell","https://drive.google.com/thumbnail?id=1aBN-4khd_dVG3L0Xg8UTrEWWS8H2h4ri","http://serveiseducatius.xtec.cat/alturgell","","","",""
"25990102","CRP","CRP del Segrià","Lleida","Segrià",41.6153,0.615433,"LLE","SE del Segrià",true,"","av. Pius XII, 4 - 25003 Lleida","","https://drive.google.com/thumbnail?id=11DCAMKOmxscttvDgn1vLblHWnLIRuQIQ","","","","",""
"25990103","CRP","CRP de la Noguera","Balaguer","Noguera",41.78706,0.80407,"LLE","SE de la Noguera",true,"","c. Divina Pastora, 1 - 25600 Balaguer","http://serveiseducatius.xtec.cat/noguera","https://drive.google.com/thumbnail?id=1kqs12iTmTjX_3-IU9kU1LiLyhOL-O5kK","http://serveiseducatius.xtec.cat/noguera","","973446362","",""
"25990104","CRP","CRP del Pallars Jussà","Tremp","Pallars Jussà",42.16316,0.894521,"LLE","SE dels Pallars",true,"","c. Bisbe Iglésies, 5 - 25620 Tremp","http://serveiseducatius.xtec.cat/pallars","https://drive.google.com/thumbnail?id=1bzJSkBxGuwk2AV0vqfzg-68JCa3l_N6A","http://serveiseducatius.xtec.cat/pallars","","","",""
"25990105","CRP","CRP de l'Urgell","Tàrrega","Urgell",41.64505,1.134593,"LLE","SE de l'Urgell",true,"","av. Ondara, 3 - 25300 Tàrrega","http://serveiseducatius.xtec.cat/urgell","https://drive.google.com/thumbnail?id=1gEyV8vpj_pPOSmEnvjV8yuT3ptIYSUtm","http://serveiseducatius.xtec.cat/urgell","","","",""
"25990106","CRP","CRP del Solsonès","Solsona","Solsonès",41.98747,1.5162,"CCE","SE del Solsonès",true,"","c. Francesc Ribalta, 5 - 25280 Solsona","http://serveiseducatius.xtec.cat/solsones","https://drive.google.com/thumbnail?id=1uGh36q_Yrztkw4d3-hgThAxC8pdIm1uK","http://serveiseducatius.xtec.cat/solsones","","","",""
"25990107","CRP","CRP de les Garrigues","Les Borges Blanques","Garrigues",41.51724,0.867113,"LLE","SE de les Garrigues",true,"","c. Doctor Trueta s/n - 25400 Les Borges Blanques","http://serveiseducatius.xtec.cat/garrigues","https://drive.google.com/thumbnail?id=1nJHZrN50aRJ5C_Az-r9fy9DKVAXndyaP","http://serveiseducatius.xtec.cat/garrigues","","","",""
"25990108","CRP","CRP de la Segarra","Cervera","Segarra",41.6694,1.273815,"LLE","SE de la Segarra",true,"","rbla. Lluís i Sanpere, 22 - 25200 Cervera","http://serveiseducatius.xtec.cat/segarra","https://drive.google.com/thumbnail?id=1qzZKvB6ynIr7aRhiyaEkBURG92lENOmi","http://serveiseducatius.xtec.cat/segarra","","","",""
