id,tipus,nom,municipi,adreca,cp,comarca,lat,lng,estudis,sstt,se,web,logo,tel,mail,twitter,public
25003196,ESC,Vedruna Mollerussa,Mollerussa,"c. Crist Rei, 5",25230,Pla d'Urgell,"41,627717","0,892941",EINF2C|EPRI,LLE,25870603,http://www.elcarmemollerussa.org/,25003196.png,973600455,c5003196@xtec.cat,,FALSE
25003202,FP,Institut Mollerussa,Mollerussa,"ctra. Torregrossa km. 1,9",25230,Pla d'Urgell,"41,61724","0,869262",AA01|CFPM|AA03|CFPS|IFE|TEGM|TEGS,LLE,25870603,http://www.iesmollerussa.com,25003202.png,973600359,c5003202@xtec.cat,@InsMollerussa,TRUE
25003238,ESC,Escola de Butsènit - ZER El Sió,Butsènit (Montgai),"c. Buenos Aires, s/n",25315,Noguera,"41,800906","0,994507",EINF2C|EPRI,LLE,25870601,http://www.xtec.cat/centres/c5003238/,25003238.png,973430166,c5003238@xtec.cat,,TRUE
25003241,ESC,Escola Colomina - ZER El Romaní,Montgai,"c. Canalejas, 19",25616,Noguera,"41,800021","0,963148",EINF1C|EINF2C|EPRI,LLE,25870601,https://agora.xtec.cat/zerelromani/,,973430131,c5003241@xtec.cat,,TRUE
25003263,ESC,Escola Pere Sarret - ZER Baridà-Batllia,Martinet (Montellà i Martinet),"pl. Pere Sarret, s/n",25724,Cerdanya,"42,360122","1,695071",EINF2C|EPRI,LLE,25870605,https://agora.xtec.cat/zerbarida-batllia/escola-epsilon/,,973515154,c5003263@xtec.cat,,TRUE
25003275,ESC,Escola Ridolaina,Montellà (Montellà i Martinet),"c. Tossal, s/n",25725,Cerdanya,"42,35414","1,701527",EINF2C|EPRI,LLE,25870605,https://agora.xtec.cat/escolaridolaina/,25003275.png,973515177,c5003275@xtec.cat,,TRUE
25003299,ESC,Escola Rosa Campà,Montferrer (Montferrer i Castellbò),"Cami el Poble, s/n",25711,Alt Urgell,"42,345535","1,424633",EINF2C|EPRI,LLE,25870605,http://blocs.xtec.cat/escolaelsagols/,25003299.png,973360421,c5003299@xtec.cat,,TRUE
25003305,ESC,Escola Sant Isidre - ZER La Coma,Montoliu de Lleida,"c. de la Creu, s/n",25172,Segrià,"41,560767","0,588841",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/ceip-montoliu/,25003305.png,973720534,c5003305@xtec.cat,,TRUE
25003330,ESC,Escola Aiguadora - ZER El Solsonès,Navès,"ctra. 26, Km 116,5",25286,Solsonès,"41,989641","1,631859",EINF2C|EPRI,CCE,25870604,https://agora.xtec.cat/zer-solsones/,,973482453,c5003330@xtec.cat,,TRUE
25003469,ESC,Escola Miret i Sans - ZER Narieda,Organyà,"c. Afores, s/n",25794,Alt Urgell,"42,210339","1,323539",EINF2C|EPRI,LLE,25870605,http://blocs.xtec.cat/zernarieda/,,973383138,c5003469@xtec.cat,,TRUE
25003470,ESC,Escola L'Espígol - ZER Montsec,Gerb (Os de Balaguer),"c. de l'Esglèsia, s/n",25614,Noguera,"41,871457","0,718714",EINF1C|EINF2C|EPRI,LLE,25870601,https://agora.xtec.cat/zer-montsec/escola-gamma/,,973450082,c5003470@xtec.cat,,TRUE
25003482,ESC,Escola Leandre Cristòfol - ZER Montsec,Os de Balaguer,"av. Lleida, s/n",25610,Noguera,"41,872917","0,721507",EINF2C|EPRI,LLE,25870601,https://agora.xtec.cat/zer-montsec/zer/,,973438061,c5003482@xtec.cat,,TRUE
25003494,ESC,Escola Arnau Berenguer,El Palau d'Anglesola,"pl. de la Generalitat, s/n",25243,Pla d'Urgell,"41,650097","0,880048",EINF2C|EPRI,LLE,25870603,https://agora.xtec.cat/ceip-arnau-berenguer/,25003494.png,973600727,c5003494@xtec.cat,,TRUE
25003500,ESC,Escola de les Pallargues - ZER La Segarra,Els Plans de Sió,Ajuntament,25212,Segarra,"41,761379","1,19705",EINF1C|EINF2C|EPRI,LLE,25870607,https://agora.xtec.cat/zerlasegarra/escola-les-pallargues/,,973520276,c5003500@xtec.cat,,TRUE
25003536,ESC,Escola de la Coma - ZER El Solsonès,La Coma i la Pedra,Ajuntament,25284,Solsonès,"42,175194","1,591025",EINF2C|EPRI,CCE,25870604,https://agora.xtec.cat/zer-solsones/,,973492635,c5003536@xtec.cat,,TRUE
25003551,ESC,Escola Ramon Gombal - ZER Espernallac,Penelles,"pl. del Roser, 1",25335,Noguera,"41,757664","0,967185",EINF1C|EINF2C|EPRI,LLE,25870601,https://agora.xtec.cat/zerespernallac/,,973610575,c5003551@xtec.cat,,TRUE
25003585,ESC,Escola Sant Miquel - ZER Narieda,Peramola,"c. Josep Roca, 12",25790,Alt Urgell,"42,05724","1,268273",EINF1C|EINF2C|EPRI,LLE,25870605,https://agora.xtec.cat/escolasantmiqueldeperamola,,973463004,c5003585@xtec.cat,,TRUE
25003627,ESC,Escola de Sant Climenç - ZER El Solsonès,Sant Climenç (Pinell de Solsonès),c. Sant Climenç,25286,Solsonès,"41,950287","1,418685",EINF2C|EPRI,CCE,25870604,https://agora.xtec.cat/zer-solsones/,,973481751,c5003627@xtec.cat,,TRUE
25003652,ESC,Escola El Roser - ZER Plaurcén,El Poal,"pl. Catalunya, 1",25143,Pla d'Urgell,"41,678289","0,856833",EINF1C|EINF2C|EPRI,LLE,25870603,https://agora.xtec.cat/zer-plaurcen,25003652.png,973716227,c5003652@xtec.cat,,TRUE
25003676,ESC,Escola Els Set Focs - ZER Elaia,Bellaguarda,"c. de les Escoles, 7",25163,Garrigues,"41,337167","0,737971",EINF1C|EINF2C|EPRI,LLE,25870602,https://agora.xtec.cat/ceipelssetfocs/,25003676.png,973124075,c5003676@xtec.cat,,TRUE
25003688,ESC,Escola Els Raiers,La Pobla de Segur,"c. de la Industria, s/n",25500,Pallars Jussà,"42,249344","0,967327",EINF2C|EPRI,LLE,25870610,https://agora.xtec.cat/ceipelsraiers/,25003688.png,973680232,c5003688@xtec.cat,,TRUE
25003718,ESC,Escola de Ponts,Ponts,"c. Pompeu Fabra, 16",25740,Noguera,"41,912498","1,186206",EINF2C|EPRI,LLE,25870601,https://agora.xtec.cat/escoladeponts/,25003718.png,973460318,c5003718@xtec.cat,,TRUE
25003755,ESC,Escola Ribagorçana,El Pont de Suert,"c. Aragó, 23",25520,Alta Ribagorça,"42,406265","0,738367",EINF2C|EPRI,LLE,25870609,https://agora.xtec.cat/escola-ribagorcana/,25003755.png,973690388,c5003755@xtec.cat,,TRUE
25003792,ESC,Escola Blanca de Villalonga - ZER Alt Segrià,La Portella,"c. de les Escoles, s/n",25134,Segrià,"41,740832","0,638024",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/zeraltsegria/zer/,,973186103,c5003792@xtec.cat,,TRUE
25003809,ESC,Escola Montalbà - ZER Riu Corb,Preixana,pl. Catalunya,25263,Urgell,"41,606155","1,039901",EINF1C|EINF2C|EPRI,LLE,25870606,http://blocs.xtec.cat/escolamontalba/,,973321446,c5003809@xtec.cat,,TRUE
25003810,ESC,Escola de Preixens - ZER El Sió,Preixens,"c. 1 d'octubre, s/n",25316,Noguera,"41,794222","1,048672",EINF1C|EINF2C|EPRI,LLE,25870601,http://www.xtec.cat/centres/c5003810/,,973392229,c5003810@xtec.cat,,TRUE
25003822,ESC,Escola de Les Ventoses - ZER El Sió,Les Ventoses (Preixens),"c. de la Basseta, s/n",25316,Noguera,"41,795751","1,010581",EINF2C|EPRI,LLE,25870601,http://www.xtec.cat/centres/c5003822/,,973392699,c5003822@xtec.cat,,TRUE
25003846,ESC,Escola El Puig - ZER Baridà-Batllia,Prullans,"c. del Puig, s/n",25727,Cerdanya,"42,37872","1,738181",EINF2C|EPRI,LLE,25870605,https://agora.xtec.cat/zerbarida-batllia/escola-epsilon/,,973510671,c5003846@xtec.cat,,TRUE
25003858,ESC,Escola de Puigverd d'Agramunt - ZER El Sió,Puigverd d'Agramunt,c. Afores,25318,Urgell,"41,776944","1,123288",EINF2C|EPRI,LLE,25870606,http://www.xtec.cat/zerelsio/,,973392510,c5003858@xtec.cat,,TRUE
25003861,ESC,Escola Sant Jordi,Puigverd de Lleida,"c. Lleida, 1",25153,Segrià,"41,544852","0,73175",EINF2C|EPRI,LLE,25870608,https://sites.google.com/a/xtec.cat/escolasantjordi_puigverd_de_lleida/,25003861.png,973167336,c5003861@xtec.cat,,TRUE
25003871,ESC,Escola Montsent de Pallars - ZER Alt Pallars Sobirà,Rialp,"av. del Riu, 1",25594,Pallars Sobirà,"42,443816","1,136008",EINF2C|EPRI,LLE,25870610,https://agora.xtec.cat/escolamontsentdepallars/,,973620861,c5003871@xtec.cat,,TRUE
25003895,ESC,Escola Els Minairons - ZER Alt Pallars Sobirà,Ribera de Cardós (Vall de Cardós),"Carretera, s/n",25570,Pallars Sobirà,"42,563282","1,226379",EINF1C|EINF2C|EPRI,LLE,25870610,https://agora.xtec.cat/escolaelsminairons/,25003895.png,973623093,c5003895@xtec.cat,,TRUE
25003950,ESC,Escola Arnau Mir - ZER Urgellet,El Pla de Sant Tirs (Ribera d'Urgellet),"pl. Badia, s/n",25796,Alt Urgell,"42,310931","1,383294",EINF1C|EINF2C|EPRI,LLE,25870605,http://www.xtec.cat/centres/c5007864/,,634771456,c5003950@xtec.cat,,TRUE
25003974,ESC,Escola de Freixinet de Solsona - ZER El Solsonès,Riner,c. Freixinet,25290,Solsonès,"41,921859","1,568272",EINF2C|EPRI,CCE,25870604,https://agora.xtec.cat/zer-solsones/,25003974.png,973481877,c5003974@xtec.cat,,TRUE
25004000,ESC,Escola La Rosella,Rosselló,"av. Ponent, 12",25124,Segrià,"41,694861","0,592819",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/ceip-la-rosella-rossello/,25004000.png,973730306,c5004000@xtec.cat,,TRUE
25004024,ESC,Escola de Sanaüja - ZER La Segarra,Sanaüja,"pg. de Ronda, s/n",25753,Segarra,"41,875053","1,309668",EINF1C|EINF2C|EPRI,LLE,25870607,https://agora.xtec.cat/zerlasegarra/,,973476136,c5004024@xtec.cat,,TRUE
25004036,ESC,Escola L'Estel,Sant Guim de Freixenet,"pl. de la Segarra, s/n",25271,Segarra,"41,657002","1,420193",EINF2C|EPRI,LLE,25870607,https://agora.xtec.cat/ceip-estel-stguim/,25004036.png,973556286,c5004036@xtec.cat,,TRUE
25004073,ESC,Escola Mare de Déu de la Mercè,Sant Ramon,av. Santuari,25215,Segarra,"41,726397","1,368946",EINF1C|EINF2C|EPRI,LLE,25870607,https://agora.xtec.cat/zerlasegarra/escola-beta/,25004073.png,973524281,c5004073@xtec.cat,,TRUE
25004085,ESC,Escola Vall Ondara - ZER La Segarra,Els Hostalets (Ribera d'Ondara),"c. Zona Esportiva, s/n",25213,Segarra,"41,629905","1,341732",EINF1C|EINF2C|EPRI,LLE,25870607,https://agora.xtec.cat/zerlasegarra,,973540086,c5004085@xtec.cat,,TRUE
25004103,ESC,Escola El Tallat - ZER Riu Corb,Sant Martí de Maldà (Sant Martí de Riucorb),"c. les Escoles, s/n",25344,Urgell,"41,56","1,055324",EINF2C|EPRI,LLE,25870606,https://agora.xtec.cat/zerriucorb/,,973331100,c5004103@xtec.cat,,TRUE
25004115,ESC,Escola La Roca - ZER L'Eral,Sarroca de Lleida,"pl. Escoles, s/n",25175,Segrià,"41,459933","0,560373",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/ceipsarroca/,25004115.png,973126286,c5004115@xtec.cat,,TRUE
25004140,ESC,Escola Mossèn Albert Vives,La Seu d'Urgell,"c. d'Albert Vives, 12",25700,Alt Urgell,"42,351567","1,45438",EINF2C|EPRI,LLE,25870605,https://agora.xtec.cat/ceip-albert-vives/,25004140.png,973351014,c5004140@xtec.cat,,TRUE
25004152,IE,La Salle,La Seu d'Urgell,"c. La Salle, 27-51",25700,Alt Urgell,"42,355229","1,458592",EINF1C|EINF2C|EPRI|ESO|BATX|CFPM|CFPS,LLE,25870605,http://www.laseu.lasalle.cat,,973350144,c5004152@xtec.cat,,FALSE
25004188,INS,Institut Joan Brudieu,La Seu d'Urgell,"c. Dr. Iglesias Navarri, 27",25700,Alt Urgell,"42,353225","1,457328",ESO|BATX|AA01|CFPM|AA03|CFPS|IFE,LLE,25870605,https://agora.xtec.cat/iesjoanbrudieu,25004188.png,973350403,c5004188@xtec.cat,,TRUE
25004218,ESC,Escola Miquel Baró Daban,Seròs,"c. Mercat, 2",25183,Segrià,"41,464936","0,410448",EINF2C|EPRI,LLE,25870608,http://www.xtec.cat/centres/c5004218,25004218.png,973780102,c5004218@xtec.cat,,TRUE
25004221,ESC,Escola El Timó - ZER Plaurcén,Sidamon,"Carretera, s/n",25222,Pla d'Urgell,"41,627302","0,831921",EINF2C|EPRI,LLE,25870603,https://agora.xtec.cat/zer-plaurcen/,25004221.png,973717021,c5004221@xtec.cat,,TRUE
25004231,ESC,Escola del Soleràs - ZER Garrigues Altes,El Soleràs,"pl. de les Escoles, s/n",25163,Garrigues,"41,412643","0,682487",EINF1C|EINF2C|EPRI,LLE,25870602,https://agora.xtec.cat/zergarriguesaltes/,25004231.png,973133455,c5004231@xtec.cat,,TRUE
25004243,ESC,Escola Setelsis,Solsona,"av. Cardenal Tarancón, 20",25280,Solsonès,"41,993581","1,511708",EINF2C|EPRI,CCE,25870604,http://escolasetelsissolsona.blogspot.com.es/,25004243.png,973482103,c5004243@xtec.cat,,TRUE
25004279,ESC,Arrels I,Solsona,"c. Sant Isidre, 1",25280,Solsonès,"41,994116","1,515846",EINF2C|EPRI,CCE,25870604,http://www.esolaarrels.cat,25004279.png,973482724,c5004279@xtec.cat,@Escola_Arrels,FALSE
25004280,LLA,Parvum-Arrels,Solsona,"av. Seminari, s/n",25280,Solsonès,"41,99247","1,517112",EINF1C|EINF2C,CCE,25870604,http://www.xtec.cat/parv-arrels-solsona,,973480924,c5004280@xtec.cat,,FALSE
25004309,INS,Arrels II,Solsona,"av. Cardenal Tarancón, s/n",25280,Solsonès,"41,993474","1,510554",ESO|BATX|CFPM|CFPS,CCE,25870604,http://www.escolaarrels.cat,25004309.png,973480392,c5004309@xtec.cat,@Escola_Arrels,FALSE
25004310,FP,Escola agrària del Solsonès,Olius,"Finca s. Just,ctra.Manresa-Solsona,km 77",25286,Solsonès,"41,97943","1,556216",CFPS,CCE,25870604,https://agora.xtec.cat/ecasolsones/,25004310.png,973480713,c5004310@xtec.cat,@EASolsones,TRUE
25004395,ESC,Escola Jaume Miret,Soses,"c. Santiago Miret, s/n",25181,Segrià,"41,531567","0,486191",EINF2C|EPRI,LLE,25870608,https://escolajaumemiret.blogspot.com,25004395.png,973797315,c5004395@xtec.cat,,TRUE
25004401,ESC,Escola El Roser - ZER La Coma,Sudanell,c. Mare de Déu del Roser,25173,Segrià,"41,556717","0,565672",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/ceip-sudanell/,25004401.png,973258133,c5004401@xtec.cat,,TRUE
25004413,ESC,Escola de Sunyer - ZER L'Eral,Sunyer,"c. de les Escoles, s/n",25174,Segrià,"41,522324","0,592607",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/escferransunyer/,25004413.png,973136464,c5004413@xtec.cat,,TRUE
25004462,ESC,Escola Jacint Verdaguer,Tàrrega,"c. Ramon y Cajal, 8",25300,Urgell,"41,648138","1,143754",EINF2C|EPRI,LLE,25870606,https://agora.xtec.cat/ceip-jacint-verdaguer-tarrega/,25004462.png,973310648,c5004462@xtec.cat,,TRUE
25004474,IE,Escola Pia de Tàrrega,Tàrrega,"pl. Pare Carles Perelló, 1",25300,Urgell,"41,647551","1,13796",EINF2C|EPRI|ESO|AA01,LLE,25870606,http://tarrega.escolapia.cat,25004474.png,973310155,c5004474@xtec.cat,,FALSE
25004486,IE,Vedruna Tàrrega,Tàrrega,"c. Mare Vedruna, s/n",25300,Urgell,"41,65007","1,145873",EINF1C|EINF2C|EPRI|ESO|BATX|CFPM,LLE,25870606,http://www.vedrunatarrega.cat,25004486.png,973310116,c5004486@xtec.cat,,FALSE
25004498,INS,Institut Manuel de Pedrolo,Tàrrega,"av. Tarragona, 2",25300,Urgell,"41,641748","1,141583",ESO|BATX,LLE,25870606,http://insmanueldepedrolo2.ieduca.com,25004498.png,973310836,c5004498@xtec.cat,@InsPedrolo,TRUE
25004504,FP,Escola agrària de Tàrrega,Tàrrega,"av. Tarragona, s/n",25300,Urgell,"41,638937","1,138036",CFPM|CFPS,LLE,25870606,https://www.facebook.com/eatarrega,25004504.png,973310715,c5004504@xtec.cat,@EATarrega,TRUE
25004516,EE,Santa Maria del Alba,Tàrrega,"c. Simó Canet, s/n",25300,Urgell,"41,651575","1,137189",EE,LLE,25870606,https://escolaalbatarrega.wordpress.com,25004516.png,973311837,c5004516@xtec.cat,,FALSE
25004528,INS,EA Ondara,Tàrrega,"pl. Centenari, s/n",25300,Urgell,"41,644939","1,135578",BATX|CFAM|CFAS|ESDI,LLE,25870606,http://www.easdondara.com/,,973310486,c5004528@xtec.cat,,TRUE
25004531,ESC,Escola Àngel Guimerà,Tàrrega,"c. Gabriel de Tàrrega, s/n",25300,Urgell,"41,654098","1,141682",EINF2C|EPRI,LLE,25870606,https://agora.xtec.cat/ceip-angelguimera/,25004531.png,973310700,c5004531@xtec.cat,,TRUE
25004565,ESC,Escola Alfred Potrony,Térmens,"c. Pompeu Fabra, s/n",25670,Noguera,"41,716286","0,760213",EINF2C|EPRI,LLE,25870601,http://blocs.xtec.cat/escoladetermens/,25004565.png,973180135,c5004565@xtec.cat,,TRUE
25004577,ESC,Escola de Tírvia - ZER Alt Pallars Sobirà,Tírvia,Zona Escolar,25595,Pallars Sobirà,"42,516068","1,240046",EINF2C|EPRI,LLE,25870610,http://www.xtec.cat/centres/c5004577/,25004577.png,973622077,c5004577@xtec.cat,,TRUE
25004607,ESC,Escola Sant Gil,Torà,"pl. de la Vall, 7",25750,Segarra,"41,811896","1,401932",EINF2C|EPRI,LLE,25870607,https://agora.xtec.cat/esc-santgil/,25004607.png,973473660,c5004607@xtec.cat,,TRUE
25004644,ESC,Escola Espígol - ZER Riu Ondara,Tornabous,"pl. de la Vila, s/n",25331,Urgell,"41,70187","1,053037",EINF1C|EINF2C|EPRI,LLE,25870606,https://agora.xtec.cat/zerriuondara,,973570603,c5004644@xtec.cat,,TRUE
25004656,ESC,Escola de Torrebesses - ZER L'Eral,Torrebesses,"c. Escoles, s/n",25176,Segrià,"41,42495","0,594529",EINF1C|EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/ceiptorrebesses/lescola/,25004656.png,973126212,c5004656@xtec.cat,,TRUE
25004711,ESC,Escola la Creu,Torrefarrera,"av. Europa, 92",25123,Segrià,"41,668176","0,61109",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/ceiplacreutorrefarrera/,25004711.png,973750250,c5004711@xtec.cat,@EscLaCreu,TRUE
25004723,ESC,Escola La Bassa,Torregrossa,"c. Dr. Fleming, s/n",25141,Pla d'Urgell,"41,579386","0,833171",EINF2C|EPRI,LLE,25870603,http://www.xtec.cat/ceip-labassa/,25004723.png,973170041,c5004723@xtec.cat,,TRUE
25004747,ESC,Escola Carrassumada,Torres de Segre,"c. Canal, 20",25170,Segrià,"41,53201","0,514262",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/ceipcarrassumada/,25004747.png,973796335,c5004747@xtec.cat,,TRUE
25004759,ESC,Escola El Roser - ZER Alt Segrià,Torre-serona,"pl. del Dr. Serés, s/n",25131,Segrià,"41,672011","0,629595",EINF2C|EPRI,LLE,25870608,http://blocs.xtec.cat/zeraltsegria/,,973751619,c5004759@xtec.cat,,TRUE
25004772,ESC,Escola Valldeflors,Tremp,"c. Tarragona, 37",25620,Pallars Jussà,"42,164694","0,891737",EINF2C|EPRI,LLE,25870610,https://agora.xtec.cat/ceipvalldeflors,25004772.png,973652775,c5004772@xtec.cat,,TRUE
25004802,IE,María Inmaculada,Tremp,"c. Hospital, 16-18",25620,Pallars Jussà,"42,165673","0,896317",EINF1C|EINF2C|EPRI|ESO,LLE,25870610,http://www.tremp.colegiosclaretianas.org,25004802.png,973650235,c5004802@xtec.cat,,FALSE
25004814,FP,Escola agrària del Pallars,Talarn,"ctra. C-13, km 83",25630,Pallars Jussà,"42,139504","0,893732",CFPS,LLE,25870610,https://agora.xtec.cat/ecapallars,25004814.png,973252394,c5004814@xtec.cat,,TRUE
25004826,ESC,Escola de Tuixent - ZER Urgellet,Tuixén (Josa i Tuixén),"c. de les Escoles, 2",25717,Alt Urgell,"42,231783","1,567914",EINF1C|EINF2C|EPRI,LLE,25870605,https://agora.xtec.cat/ceip-tuixent/,25004826.png,634770634,c5004826@xtec.cat,,TRUE
25004851,ESC,Escola Salvador Espriu,Vallfogona de Balaguer,"pl. Sant Miquel, 4",25680,Noguera,"41,752578","0,813201",EINF2C|EPRI,LLE,25870601,http://escolavallfogona.cat,25004851.png,973432214,c5004851@xtec.cat,,TRUE
25004863,ESC,Escola Jardí - ZER Guicivervi,Verdú,pl. Jardí,25340,Urgell,"41,610594","1,141498",EINF1C|EINF2C|EPRI,LLE,25870606,http://zerguicivervi.com,,973348104,c5004863@xtec.cat,,TRUE
25004929,ESC,Escola Garona,Vielha (Vielha e Mijaran),"c. Pas d'Arro, 35",25530,Val d'Aran,"42,699265","0,802781",EINF2C|EPRI,LLE,25870609,https://agora.xtec.cat/ceipgarona/,25004929.png,973640028,c5004929@xtec.cat,,TRUE
25004966,ESC,Escola Ramon Perelló - ZER Guicivervi,Vilagrassa,"c. Ramon Perelló, 1",25330,Urgell,"41,647718","1,106416",EINF2C|EPRI,LLE,25870606,http://zerguicivervi.com,,973500388,c5004966@xtec.cat,,TRUE
25004981,ESC,Escola Vidal i Abad - ZER Alta Ribagorça,Vilaller,"c. Afores, s/n",25552,Alta Ribagorça,"42,475329","0,715858",EINF2C|EPRI,LLE,25870609,https://zeralta.wordpress.com/,,973698127,c5004981@xtec.cat,,TRUE
25005016,ESC,Escola Marinada,Vilanova de Bellpuig,"c. Pare Pacífic, 16",25264,Pla d'Urgell,"41,612763","0,961178",EINF2C|EPRI,LLE,25870603,https://agora.xtec.cat/esc-marinada-vilanova/,25005016.png,973324334,c5005016@xtec.cat,,TRUE
25005053,ESC,Escola Mare de Déu del Puig de Meià - ZER El Romaní,Vilanova de Meià,c. Raval,25735,Noguera,"41,994367","1,020298",EINF2C|EPRI,LLE,25870601,https://agora.xtec.cat/zerelromani,,973415084,c5005053@xtec.cat,,TRUE
25005065,ESC,Escola de Vilanova de Segrià - ZER Alt Segrià,Vilanova de Segrià,"av. de Catalunya, s/n",25133,Segrià,"41,712228","0,615642",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/zeraltsegria/,,973777353,c5005065@xtec.cat,,TRUE
25005077,ESC,Escola Mossèn Ton Clavé - ZER Vent Serè,Vila-sana,"c. Ponent, s/n",25245,Pla d'Urgell,"41,662133","0,931299",EINF2C|EPRI,LLE,25870603,https://agora.xtec.cat/zerventsere/,,973711582,c5005077@xtec.cat,,TRUE
25005090,ESC,Escola Mestral - ZER Argelaga,Vilanova de la Barca,"c. Major, 1",25690,Segrià,"41,690926","0,727233",EINF1C|EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/escolamestralvilanova/,25005090.png,973191177,c5005090@xtec.cat,,TRUE
25005107,ESC,Escola Sant Bonifaci - ZER Riu Set,Vinaixa,"ctra. de Lleida, s/n",25440,Garrigues,"41,429293","0,97241",EINF1C|EINF2C|EPRI,LLE,25870602,https://agora.xtec.cat/zerriuset/escolasantbonifaci/,,973175013,c5005107@xtec.cat,,TRUE
25005119,ESC,Escola Pinyana,Alfarràs,"c. de la Sisquella, 4",25120,Segrià,"41,830004","0,575533",EINF2C|EPRI,LLE,25870608,http://blocs.xtec.cat/escolapinyana/,25005119.png,973761467,c5005119@xtec.cat,,TRUE
25005120,ESC,Escola Teresa Bergadà,Alguaire,"c. Bassa, s/n",25125,Segrià,"41,733981","0,583519",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/esc-teresabergada/lescola/on-som/,25005120.png,973756346,c5005120@xtec.cat,,TRUE
25005144,ESC,Escola Àngel Serafí i Casanovas,Sort,"c. de les Escoles, s/n",25560,Pallars Sobirà,"42,41331","1,130255",EINF2C|EPRI,LLE,25870610,https://agora.xtec.cat/ceip-angel-serafi-casanovas/,25005144.png,973620222,c5005144@xtec.cat,,TRUE
25005171,ESC,Escola Mestre Ignasi Peraire,Mollerussa,"av. Pau Casals, s/n",25230,Pla d'Urgell,"41,621144","0,889156",EINF2C|EPRI,LLE,25870603,https://sites.google.com/site/escolaignasiperaire/,25005171.png,973600351,c5005171@xtec.cat,@ignasiperaire,TRUE
25005260,INS,Institut Ribera del Sió,Agramunt,"c. Petronel·la, 1",25310,Urgell,"41,782403","1,098785",ESO|BATX|CFPM,LLE,25870606,http://insio.cat,25005260.png,973390803,c5005260@xtec.cat,,TRUE
25005341,EE,Aremi,Lleida,"c. Mestre Tonet, s/n",25003,Segrià,"41,616949","0,610048",EE,LLE,25870608,https://agora.xtec.cat/esc-educacioespecial-aremi/,,973264644,c5005341@xtec.cat,,FALSE
25005417,EE,Plançó,Lleida,"Partida la Caparrella, 97",25192,Segrià,"41,601579","0,581661",EE,LLE,25870608,,,973243289,c5005417@xtec.cat,,FALSE
25005429,INS,Institut Els Planells,Artesa de Segre,"ctra. Montsonis, s/n",25730,Noguera,"41,891283","1,043237",ESO|BATX|CFPM,LLE,25870601,https://agora.xtec.cat/ieselsplanells/,25005429.png,973402327,c5005429@xtec.cat,@Ins_ElsPlanells,TRUE
25005430,ESC,Escola Joan XXIII,Lleida,"c. de Pius XII, 4",25003,Segrià,"41,615201","0,61554",EINF2C|EPRI,LLE,25870608,https://agora.xtec.cat/escjoanxxiiilleida/,25005430.png,973263630,c5005430@xtec.cat,,TRUE
25005442,FP,Institut Escola del Treball,Lleida,"c. Pi i Margall, 49",25004,Segrià,"41,6232","0,626036",AA01|CFPM|AA03|CFPS|IFE,LLE,25870608,http://www.escoladeltreball.cat,25005442.png,973231549,c5005442@xtec.cat,@etlleida,TRUE
25005454,INS,Institut Francesc Ribalta,Solsona,"c. Francesc  Ribalta, s/n",25280,Solsonès,"41,987514","1,517237",ESO|BATX|AA01|CFPM|AA03|CFPS|IFE,CCE,25870604,http://www.francescribalta.cat/,25005454.png,973481079,c5005454@xtec.cat,@INS_Fribalta,TRUE
25005466,EE,CEE Escoles Especials de la Llar de Sant Josep,Lleida,"Partida Caparrella, 97",25192,Segrià,"41,600801","0,579873",AA01|EE,LLE,25870608,,25005466.png,973282102,c5005466@xtec.cat,,TRUE
25005533,ESC,Escola Pau Claris,La Seu d'Urgell,"c. Bisbe Benlloch, 7",25700,Alt Urgell,"42,359395","1,460284",EINF2C|EPRI,LLE,25870605,https://agora.xtec.cat/escolapauclaris/,25005533.png,973352327,c5005533@xtec.cat,,TRUE
25005545,ESC,Escola Pompeu Fabra,Mollerussa,"ctra. de Torregrossa, s/n",25230,Pla d'Urgell,"41,625339","0,886388",EINF2C|EPRI,LLE,25870603,http://www.xtec.es/centres/c5005545,25005545.png,973602501,c5005545@xtec.cat,,TRUE
25005557,EE,CEE Siloé,Mollerussa,"ctra. de Torregrosa, 5",25230,Pla d'Urgell,"41,617296","0,869223",EE,LLE,25870603,https://agora.xtec.cat/ceesiloe/,25005557.png,973602565,c5005557@xtec.cat,,TRUE
25005570,FP,Escola agrària del Pirineu,Montferrer (Montferrer i Castellbò),Finca Les Colomines (Bellestar),25711,Alt Urgell,"42,370553","1,422737",CFPM,LLE,25870605,https://agora.xtec.cat/eca-pirineu/moodle/,25005570.png,973352358,c5005570@xtec.cat,,TRUE
